2023-08-24 06:58:49.956 | INFO     | main:shutdown:69 - application stop
2023-08-24 06:59:06.815 | INFO     | main:startup:62 - application launch
2023-08-24 06:59:06.815 | INFO     | main:startup:62 - application launch
2023-08-24 08:34:43.590 | INFO     | main:shutdown:68 - application stop
2023-08-24 08:34:43.590 | INFO     | main:shutdown:68 - application stop
2023-08-24 08:34:45.733 | INFO     | main:startup:64 - application launch
2023-08-24 08:34:45.733 | INFO     | main:startup:64 - application launch
2023-08-24 08:35:47.276 | INFO     | main:shutdown:70 - application stop
2023-08-24 08:35:47.276 | INFO     | main:shutdown:70 - application stop
2023-08-24 08:35:49.631 | INFO     | main:startup:64 - application launch
2023-08-24 08:35:49.631 | INFO     | main:startup:64 - application launch
2023-08-24 08:37:14.140 | INFO     | main:shutdown:70 - application stop
2023-08-24 08:37:14.140 | INFO     | main:shutdown:70 - application stop
2023-08-24 08:37:39.221 | INFO     | main:startup:64 - application launch
2023-08-24 08:37:39.221 | INFO     | main:startup:64 - application launch
2023-08-24 08:37:47.451 | INFO     | main:shutdown:70 - application stop
2023-08-24 08:37:47.451 | INFO     | main:shutdown:70 - application stop
2023-08-24 08:39:30.959 | INFO     | main:startup:64 - application launch
2023-08-24 08:39:30.959 | INFO     | main:startup:64 - application launch
2023-08-24 08:42:11.583 | INFO     | main:shutdown:70 - application stop
2023-08-24 08:42:11.583 | INFO     | main:shutdown:70 - application stop
2023-08-24 08:42:13.659 | INFO     | main:startup:64 - application launch
2023-08-24 08:42:13.659 | INFO     | main:startup:64 - application launch
2023-08-24 09:32:31.333 | INFO     | main:shutdown:70 - application stop
2023-08-24 09:32:31.333 | INFO     | main:shutdown:70 - application stop
2023-08-24 09:32:33.516 | INFO     | main:startup:64 - application launch
2023-08-24 09:32:33.516 | INFO     | main:startup:64 - application launch
2023-08-24 09:33:19.598 | INFO     | main:shutdown:70 - application stop
2023-08-24 09:33:19.598 | INFO     | main:shutdown:70 - application stop
2023-08-24 09:33:21.537 | INFO     | main:startup:64 - application launch
2023-08-24 09:33:21.537 | INFO     | main:startup:64 - application launch
2023-08-25 05:58:50.719 | INFO     | main:startup:64 - application launch
